"message","link","permalink_url","created_time","type","id","comments.data","comments.summary.order","comments.summary.total_count","comments.summary.can_comment","likes.data","likes.summary.total_count","likes.summary.can_like","likes.summary.has_liked","reactions.data","reactions.summary.total_count","reactions.summary.viewer_reaction"
"The thrill of victory is composed of moments of uncertainty. These are the moments that create champions.","https://www.facebook.com/nike/photos/a.10150931473478445.426111.15087023444/10150952701048445/?type=3","https://www.facebook.com/15087023444/posts/10150952705393445/","2012-07-13T16:50:02+0000","photo","15087023444_10150952701048445","[]","chronological","6","true","[]","82","true","false","[]","82","NONE"
"Review, Revise, Revamp. 

Sync the Nike Hyperdunk+ with the Nike+ Basketball app and discover your vert, quickness, and hustle--stats you'll want to improve before the finals come calling.","https://www.facebook.com/nike/photos/a.10150931473478445.426111.15087023444/10150952701383445/?type=3","https://www.facebook.com/15087023444/posts/10150952705393445/","2012-07-13T16:50:02+0000","photo","15087023444_10150952701383445","[]","chronological","7","true","[]","180","true","false","[]","180","NONE"
"What goes up, must come down. Suspense cripples the crowd while the athletes anticipate every possible outcome.","https://www.facebook.com/nike/photos/a.10150931473478445.426111.15087023444/10150952700948445/?type=3","https://www.facebook.com/15087023444/posts/10150952705393445/","2012-07-13T16:50:02+0000","photo","15087023444_10150952700948445","[]","chronological","2","true","[]","104","true","false","[]","104","NONE"
"Forget what you thought you knew about The Montalban. 

It's not a theater, it's a battleground. 

Game On, World.","https://www.facebook.com/nike/photos/a.10150931473478445.426111.15087023444/10150952701458445/?type=3","https://www.facebook.com/15087023444/posts/10150952705393445/","2012-07-13T16:50:02+0000","photo","15087023444_10150952701458445","[]","chronological","3","true","[]","114","true","false","[]","114","NONE"
"Teams of 3 compete to accomplish one mission: Illuminate LA at dusk with prolific performance en route to the finals.","https://www.facebook.com/nike/photos/a.10150931473478445.426111.15087023444/10150952700728445/?type=3","https://www.facebook.com/15087023444/posts/10150952705393445/","2012-07-13T16:50:02+0000","photo","15087023444_10150952705393445","[]","chronological","3","true","[]","175","true","false","[]","175","NONE"
"Give credit where credit is due. NikeFuel earned with every dap and pound.","https://www.facebook.com/nike/photos/a.10150931473478445.426111.15087023444/10150952701198445/?type=3","https://www.facebook.com/15087023444/posts/10150952705393445/","2012-07-13T16:50:02+0000","photo","15087023444_10150952701198445","[]","chronological","1","true","[]","55","true","false","[]","55","NONE"
"The ballers and their Hyperdunk+ companions prepare simultaneously. Each component contributes to the pursuit of glory.","https://www.facebook.com/nike/photos/a.10150931473478445.426111.15087023444/10150952700833445/?type=3","https://www.facebook.com/15087023444/posts/10150952705393445/","2012-07-13T16:50:02+0000","photo","15087023444_10150952700833445","[]","chronological","6","true","[]","208","true","false","[]","208","NONE"
"This summer, Nike+ rallies the competition across the globe. Every moment is an opportunity for movement, every step a chance to score. How you train is now the game. Are you ready for the future of sport? Game On, World.","https://www.facebook.com/nike/photos/a.10150931473478445.426111.15087023444/10150948680393445/?type=3","null","2012-07-11T21:01:42+0000","photo","15087023444_10150949125748445","[]","chronological","779","true","[]","35404","true","false","[]","35404","NONE"
"Catch up to the black cab, then surpass it.","https://www.facebook.com/nike/photos/a.10150931473478445.426111.15087023444/10150947179333445/?type=3","https://www.facebook.com/15087023444/posts/10150947190278445/","2012-07-10T22:42:22+0000","photo","15087023444_10150947190278445","[]","chronological","16","true","[]","264","true","false","[]","264","NONE"
"Bridge the gap, then run the bridge. 

Eleven crews from around the world touched down in London to train and take off on the British 10K.","https://www.facebook.com/nike/photos/a.10150931473478445.426111.15087023444/10150947179478445/?type=3","https://www.facebook.com/15087023444/posts/10150947190278445/","2012-07-10T22:42:22+0000","photo","15087023444_10150947179478445","[]","chronological","12","true","[]","206","true","false","[]","206","NONE"
"Never mind the competition. This Nike LunarGlide+ team is ready to book it.","https://www.facebook.com/nike/photos/a.10150931473478445.426111.15087023444/10150947180028445/?type=3","https://www.facebook.com/15087023444/posts/10150947190278445/","2012-07-10T22:42:22+0000","photo","15087023444_10150947180028445","[]","chronological","13","true","[]","581","true","false","[]","582","NONE"
"The city is your training ground. Make tracks.","https://www.facebook.com/nike/photos/a.10150931473478445.426111.15087023444/10150947180138445/?type=3","https://www.facebook.com/15087023444/posts/10150947190278445/","2012-07-10T22:42:22+0000","photo","15087023444_10150947180138445","[]","chronological","4","true","[]","260","true","false","[]","261","NONE"
"Across the pond and around the planet. The trail set forth by NikeFuel continues to evolve and expand, with Nike+ forever changing the way you train. 

Game On, World.","https://www.facebook.com/nike/photos/a.10150931473478445.426111.15087023444/10150947179913445/?type=3","https://www.facebook.com/15087023444/posts/10150947190278445/","2012-07-10T22:42:22+0000","photo","15087023444_10150947179913445","[]","chronological","8","true","[]","310","true","false","[]","310","NONE"
"Engines ready, motor revved. 

This SheRunsLA crew member can’t be stopped when it’s time to drag race in London.","https://www.facebook.com/nike/photos/a.10150931473478445.426111.15087023444/10150947180083445/?type=3","https://www.facebook.com/15087023444/posts/10150947190278445/","2012-07-10T22:42:22+0000","photo","15087023444_10150947180083445","[]","chronological","17","true","[]","727","true","false","[]","727","NONE"
"Strong at the core and unstoppable on the track.

Nike+ helps you get there.","https://www.facebook.com/nike/photos/a.10150931473478445.426111.15087023444/10150947179598445/?type=3","https://www.facebook.com/15087023444/posts/10150947190278445/","2012-07-10T22:42:22+0000","photo","15087023444_10150947179598445","[]","chronological","78","true","[]","1399","true","false","[]","1401","NONE"
"55 of the world's most committed run crew members dart past Tower Bridge in London. Nike+ monitors their progress.","https://www.facebook.com/nike/photos/a.10150931473478445.426111.15087023444/10150947179413445/?type=3","https://www.facebook.com/15087023444/posts/10150947190278445/","2012-07-10T22:42:22+0000","photo","15087023444_10150947179413445","[]","chronological","5","true","[]","394","true","false","[]","394","NONE"
"The only way to improve is to push yourself to the next level. Step up.","https://www.facebook.com/nike/photos/a.10150931473478445.426111.15087023444/10150947179978445/?type=3","https://www.facebook.com/15087023444/posts/10150947190278445/","2012-07-10T22:42:22+0000","photo","15087023444_10150947179978445","[]","chronological","11","true","[]","262","true","false","[]","262","NONE"
"Share and compare to see who rules when it comes to earning NikeFuel.","https://www.facebook.com/nike/photos/a.10150931473478445.426111.15087023444/10150947179793445/?type=3","https://www.facebook.com/15087023444/posts/10150947190278445/","2012-07-10T22:42:22+0000","photo","15087023444_10150947179793445","[]","chronological","8","true","[]","186","true","false","[]","186","NONE"
"Join a whole world of movement. Run it.

It’s up to you to answer the call of Nike+.","https://www.facebook.com/nike/photos/a.10150931473478445.426111.15087023444/10150947179708445/?type=3","https://www.facebook.com/15087023444/posts/10150947190278445/","2012-07-10T22:42:22+0000","photo","15087023444_10150947179708445","[]","chronological","14","true","[]","145","true","false","[]","145","NONE"
"Nike GS traction plate combines a high performance chassis with a strong responsive and agile form.","https://www.facebook.com/nike/photos/a.10150946563528445.427674.15087023444/10150946564013445/?type=3","https://www.facebook.com/15087023444/posts/10150946580348445/","2012-07-10T16:29:35+0000","photo","15087023444_10150946564013445","[]","chronological","24","true","[]","545","true","false","[]","546","NONE"
"The boot laces, lining and tongue are made from a minimum of 70% recycled materials. The toeboard and collar, feature at least 15% recycled materials.","https://www.facebook.com/nike/photos/a.10150946563528445.427674.15087023444/10150946563893445/?type=3","https://www.facebook.com/15087023444/posts/10150946580348445/","2012-07-10T16:29:35+0000","photo","15087023444_10150946563893445","[]","chronological","16","true","[]","396","true","false","[]","397","NONE"
"Anatomically positioned studs maximize speed in multiple directions to ensure responsive and assured movement on pitch.","https://www.facebook.com/nike/photos/a.10150946563528445.427674.15087023444/10150946563828445/?type=3","https://www.facebook.com/15087023444/posts/10150946580348445/","2012-07-10T16:29:35+0000","photo","15087023444_10150946563828445","[]","chronological","13","true","[]","488","true","false","[]","489","NONE"
"Nike GS, Deadly by Nature: http://go.nike.com/Nike_GS","https://www.facebook.com/nike/photos/a.10150946563528445.427674.15087023444/10150946563643445/?type=3","https://www.facebook.com/15087023444/posts/10150946580348445/","2012-07-10T16:29:35+0000","photo","15087023444_10150946580348445","[]","chronological","56","true","[]","1078","true","false","[]","1079","NONE"
"Faster. Meaner. Lighter. Greener. 

The Nike GS, deadly by nature: http://www.nikebetterworld.com/nikegs","https://www.facebook.com/nike/photos/a.10150946563528445.427674.15087023444/10150946564213445/?type=3","https://www.facebook.com/15087023444/posts/10150946580348445/","2012-07-10T16:29:35+0000","photo","15087023444_10150946564213445","[]","chronological","188","true","[]","1929","true","false","[]","1931","NONE"
"Every component of the Nike GS has been optimized to reduce weight and waste, creating Nike’s lightest football boot ever at 160 grams for a size 9.","https://www.facebook.com/nike/photos/a.10150946563528445.427674.15087023444/10150946564088445/?type=3","https://www.facebook.com/15087023444/posts/10150946580348445/","2012-07-10T16:29:35+0000","photo","15087023444_10150946564088445","[]","chronological","52","true","[]","687","true","false","[]","690","NONE"
"A bio-based traction plate made primarily from castor beans ensures strength and flexibility on pitch alongside a sock liner made from 100% castor beans.","https://www.facebook.com/nike/photos/a.10150946563528445.427674.15087023444/10150946563768445/?type=3","https://www.facebook.com/15087023444/posts/10150946580348445/","2012-07-10T16:29:35+0000","photo","15087023444_10150946563768445","[]","chronological","16","true","[]","348","true","false","[]","349","NONE"
"A solvent-free Kanga-Lite synthetic upper provides zonal reinforcement for exceptional touch and control.","https://www.facebook.com/nike/photos/a.10150946563528445.427674.15087023444/10150946564163445/?type=3","https://www.facebook.com/15087023444/posts/10150946580348445/","2012-07-10T16:29:35+0000","photo","15087023444_10150946564163445","[]","chronological","13","true","[]","409","true","false","[]","410","NONE"
"Winning Never Grows Old. Roger Federer","https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10150942328123445/?type=3","https://www.facebook.com/15087023444/posts/10150942328348445/","2012-07-08T17:28:31+0000","photo","15087023444_10150942328348445","[]","chronological","378","true","[]","17583","true","false","[]","17585","NONE"
"Next stop, New York City. 

See where you rank among some of the five boroughs’ best.","https://www.facebook.com/nike/photos/a.10150931473478445.426111.15087023444/10150935745473445/?type=3","https://www.facebook.com/15087023444/posts/10150935760903445/","2012-07-05T20:07:45+0000","photo","15087023444_10150935760903445","[]","chronological","16","true","[]","575","true","false","[]","575","NONE"
"An athlete in Berlin rips out 22 jump reps. We know because the shoes told us. 

The Nike Lunar Hyperworkout+ provides stats on how hard, fast, and often you train.","https://www.facebook.com/nike/photos/a.10150931473478445.426111.15087023444/10150935746073445/?type=3","https://www.facebook.com/15087023444/posts/10150935760903445/","2012-07-05T20:07:45+0000","photo","15087023444_10150935746073445","[]","chronological","9","true","[]","251","true","false","[]","251","NONE"
